rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	promL2D_nucldur	hesitation	speaker_id	before_pause	after_pause	pause_dur	onset_dur
4.020	4.019546485260771	4.124546485260769	145	153	150	149	86.74	150	150	150	150	86.81	0	0	-2.61	0	0	0	0	30	30	0	0.10499999999999776	0	0	0	0.135	0	73.6	0	0	1	0	0	0	0
4.230	4.229546485260771	4.324546485260769	179	184	183	183	90.22	183	183	183	183	90.24	0	0	3.49	0	0	0	0	57	57	0	0.09499999999999797	0	0	0	0.105	0	65.7	0	0	1	0	0	0	0
4.475	4.474546485260771	4.6045464852607685	178	184	182	182	90.13	182	182	182	182	90.15	0	0	-0.04	0	0	0	0	57	57	0	0.12999999999999723	0	0	0	0.15	0	73	0	0	1	1	0	1.055	0
5.660	5.659546485260771	5.71954648526077	174	180	178	178	89.75	178	178	178	178	89.78	0	0	-0.32	0	0	0	0	54	54	0	0.05999999999999872	0	0	0	1.055	0	70.5	0	0	1	0	1	0	0
5.855	5.854546485260771	5.949546485260769	212	236	234	229	94.11	234	234	234	234	94.46	0	0	4.75	0	0	0	0	92	92	0	0.09499999999999797	0	0	0	0.135	0	67.2	0	0	1	0	0	0	0
6.035	6.034546485260771	6.06454648526077	202	227	219	216	93.1	219	219	219	219	93.32	0	0	-1.13	0	0	0	0	83	83	0	0.02999999999999936	0	0	0	0.085	0	70.5	0	0	1	0	0	0	0
6.120	6.119546485260771	6.189546485260769	123	155	130	134	84.87	130	130	130	130	84.36	0	0	-8.94	0	0	0	0	10	10	0	0.06999999999999851	0	0	0	0.055	0	68.7	0	0	1	0	0	0	0
6.345	6.344546485260771	6.474546485260769	154	194	180	177	89.67	154	194	154	194	91.24	1	4.03	2.94	4.03	0	4.03	0	33	66	32	0.12999999999999723	0	0	0	0.155	0	69	0	0	1	0	0	0	0
6.685	6.684546485260771	6.72954648526077	128	133	130	130	84.33	130	130	130	130	84.32	0	0	-6.88	0	0	0	0	10	10	0	0.04499999999999904	0	0	0	0.21	0	67.8	0	0	1	1	0	0.375	0
7.105	7.104546485260771	7.184546485260769	138	144	140	140	85.62	140	140	140	140	85.57	0	0	1.31	0	0	0	0	20	20	0	0.0799999999999983	0	0	0	0.375	0	65.2	0	0	1	0	1	0	0
7.255	7.2545464852607715	7.354546485260769	134	146	139	139	85.49	139	139	139	139	85.51	0	0	-0.04	0	0	0	0	19	19	0	0.09999999999999787	0	0	0	0.07	0	66	0	0	1	0	0	0	0
7.450	7.449546485260771	7.524546485260769	153	166	162	161	87.98	162	162	162	162	88.08	0	0	2.66	0	0	0	0	40	40	0	0.0749999999999984	0	0	0	0.095	0	61.8	0	0	1	0	0	0	0
7.590	7.5895464852607715	7.66454648526077	134	150	142	142	85.86	142	142	142	142	85.9	0	0	-2.18	0	0	0	0	22	22	0	0.0749999999999984	0	0	0	0.065	0	64.4	0	0	1	0	0	0	0
7.735	7.734546485260771	7.814546485260769	128	140	137	136	85.12	137	137	137	137	85.22	0	0	-0.58	0	0	0	0	17	17	0	0.0799999999999983	0	0	0	0.07	0	56.8	0	0	1	0	0	0	0
7.940	7.939546485260771	8.034546485260774	135	138	136	136	85.15	136	136	136	136	85.15	0	0	-0.03	0	0	0	0	16	16	0	0.0950000000000033	0	0	0	0.125	0	61.9	0	0	1	1	0	1.195	0
9.230	9.229546485260771	9.259546485260776	210	217	216	216	93.06	216	216	216	216	93.11	0	0	8.06	0	0	0	0	81	81	0	0.03000000000000469	0	0	0	1.195	0	68.6	0	0	1	0	1	0	0
9.330	9.32954648526077	9.394546485260781	180	184	181	181	90.08	181	181	181	181	90.08	0	0	-2.98	0	0	0	0	56	56	0	0.06500000000001016	0	0	0	0.07	0	71.1	0	0	1	0	0	0	0
9.620	9.619546485260775	9.64454648526078	176	182	181	181	90	181	181	181	181	90.01	0	0	0.01	0	0	0	0	56	56	0	0.025000000000003908	0	0	0	0.225	0	63.4	0	0	1	0	0	0	0
9.750	9.74954648526077	9.834546485260784	141	146	144	144	86.08	144	144	144	144	86.08	0	0	-3.92	0	0	0	0	24	24	0	0.08500000000001329	0	0	0	0.105	0	66.1	0	0	1	0	0	0	0
10.000	9.99954648526077	10.164546485260797	137	181	159	158	87.74	179	138	138	179	89.85	-1	-4.46	3.81	0	-4.46	4.46	0	54	18	-37	0.1650000000000258	0	0	0	0.165	0	67.3	0	0	1	1	0	0.085	0
