rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	promL2D_nucldur	hesitation	speaker_id	before_pause	after_pause	pause_dur	onset_dur
2.997	2.996768707482993	3.041768707482992	104	105	104	104	80.53	104	104	104	104	80.55	0	0	-0.02	0	0	0	0	13	13	0	0.04499999999999904	0	0	0	0.025	0	59.1	0	0	1	0	0	0	0
3.067	3.0667687074829932	3.121768707482992	99	103	102	101	80.04	102	102	102	102	80.14	0	0	-0.27	0	0	0	0	9	9	0	0.05499999999999883	0	0	0	0.025	0	57.8	0	0	1	0	0	0	0
3.262	3.261768707482993	3.321768707482992	115	119	118	117	82.57	118	118	118	118	82.65	0	0	2.58	0	0	0	0	33	33	0	0.05999999999999872	0	0	0	0.14	0	60.4	0	0	1	0	0	0	0
3.347	3.346768707482993	3.4267687074829913	117	121	119	119	82.8	119	119	119	119	82.87	0	0	0.28	0	0	0	0	34	34	0	0.0799999999999983	0	0	0	0.025	0	59	0	0	1	0	0	0	0
3.507	3.506768707482993	3.5817687074829916	138	142	141	140	85.65	141	141	141	141	85.7	0	0	2.96	0	0	0	0	61	61	0	0.0749999999999984	0	0	0	0.08	0	62	0	0	1	0	0	0	0
3.767	3.766768707482993	3.816768707482992	112	116	115	114	82.12	115	115	115	115	82.19	0	0	-3.48	0	0	0	0	29	29	0	0.049999999999998934	0	0	0	0.185	0	66.5	0	0	1	0	0	0	0
3.902	3.901768707482993	4.011768707482991	102	108	105	105	80.73	105	105	105	105	80.73	0	0	-1.42	0	0	0	0	14	14	0	0.1099999999999981	0	0	0	0.085	0	56.6	0	0	1	0	0	0	0
4.302	4.301768707482994	4.3717687074829925	96	100	99	99	79.62	99	99	99	99	79.69	0	0	-0.88	0	0	0	0	5	5	0	0.06999999999999851	0	0	0	0.29	0	60.8	0	0	1	0	0	0	0
4.412	4.411768707482993	4.451768707482993	97	99	98	98	79.49	98	98	98	98	79.5	0	0	-0.05	0	0	0	0	3	3	0	0.03999999999999915	0	0	0	0.04	0	58	0	0	1	0	0	0	0
4.582	4.581768707482993	4.651768707482992	96	100	99	99	79.61	99	99	99	99	79.67	0	0	0.29	0	0	0	0	5	5	0	0.06999999999999851	0	0	0	0.13	0	60	0	0	1	0	0	0	0
4.882	4.881768707482994	4.946768707482993	101	104	103	103	80.32	103	103	103	103	80.38	0	0	0.83	0	0	0	0	11	11	0	0.06499999999999861	0	0	0	0.23	0	56.1	0	0	1	0	0	0	0
5.102	5.101768707482994	5.191768707482992	96	98	97	97	79.24	97	97	97	97	79.24	0	0	-1	0	0	0	0	1	1	0	0.08999999999999808	0	0	0	0.155	0	55.6	0	0	1	0	0	0	0
5.437	5.436768707482994	5.516768707482992	97	101	100	99	79.69	100	100	100	100	79.82	0	0	0.62	0	0	0	0	6	6	0	0.0799999999999983	0	0	0	0.245	0	55	0	0	1	0	0	0	0
5.702	5.7017687074829935	5.821768707482991	97	101	99	99	79.66	99	99	99	99	79.71	0	0	-0.02	0	0	0	0	5	5	0	0.11999999999999744	0	0	0	0.185	0	55.9	0	0	1	0	0	0	0
5.892	5.891768707482994	5.996768707482992	98	103	100	100	79.88	100	100	100	100	79.89	0	0	0.34	0	0	0	0	6	6	0	0.10499999999999776	0	0	0	0.07	0	52.9	0	0	1	1	0	1.02	0
7.017	7.016768707482994	7.106768707482992	118	122	121	121	83.04	121	121	121	121	83.12	0	0	3.39	0	0	0	0	37	37	0	0.08999999999999808	0	0	0	1.02	0	61.9	0	0	1	0	1	0	0
7.122	7.121768707482993	7.331768707482989	110	117	113	113	81.98	113	113	113	113	81.99	0	0	-1.03	0	0	0	0	26	26	0	0.20999999999999552	0	0	0	0.015	0	61.7	0	0	1	0	0	0	0
7.392	7.391768707482994	7.526768707482991	107	110	110	109	81.33	110	110	110	110	81.38	0	0	-0.46	0	0	0	0	22	22	0	0.13499999999999712	0	0	0	0.06	0	60.2	0	0	1	0	0	0	0
7.542	7.541768707482993	7.576768707482993	107	108	108	108	81.1	108	108	108	108	81.12	0	0	-0.26	0	0	0	0	19	19	0	0.034999999999999254	0	0	0	0.015	0	59	0	0	1	1	0	0.625	0
8.202	8.201768707482994	8.30676870748301	105	109	108	107	81.03	108	108	108	108	81.09	0	0	0.03	0	0	0	0	19	19	0	0.10500000000001641	0	0	0	0.625	0	55.8	0	0	1	0	1	0	0
8.437	8.436768707482994	8.576768707483016	125	132	129	129	84.23	129	129	129	129	84.24	0	0	3.18	0	0	0	0	47	47	0	0.14000000000002188	0	0	0	0.13	0	58.3	0	0	1	0	0	0	0
8.822	8.821768707482995	8.941768707483014	100	102	101	101	79.93	101	101	101	101	79.95	0	0	-4.18	0	0	0	0	8	8	0	0.12000000000001876	0	0	0	0.245	0	60.7	0	0	1	1	0	0.43	0
9.372	9.371768707482994	9.46676870748301	115	120	119	119	82.75	119	119	119	119	82.81	0	0	2.91	0	0	0	0	34	34	0	0.09500000000001485	0	0	0	0.43	0	58.4	0	0	1	0	1	0	0
9.507	9.506768707482994	9.60676870748301	101	114	102	105	80.6	102	102	102	102	80.15	0	0	-2.59	0	0	0	0	9	9	0	0.10000000000001563	0	0	0	0.04	0	59.4	0	0	1	0	0	0	0
9.747	9.746768707482994	9.806768707483004	118	130	128	126	83.82	128	128	128	128	84.08	0	0	4.01	0	0	0	0	46	46	0	0.06000000000000938	0	0	0	0.14	0	59.8	0	0	1	1	0	0.327	0
